id,platform,url,title_or_text,source,published,vader_sentiment,scores,llm_sentiment,llm_confidence,llm_summary,saved_at
c08546b12e0e8f467f43e64503e3b046963d0f37750a185b4b994c634d2ae8ac,newsapi,https://bitcoinist.com/survival-mode-activated-bitcoin-miners-struggle-as-hashprice-collapses/,‘Survival Mode’ Activated: Bitcoin Miners Struggle As Hashprice Collapses,Bitcoinist,2025-11-08T16:00:56Z,negative,-0.402,unknown,0.0,,2025-11-10T17:10:35.855140+05:30
de7874029d2e9e1c4281665be103f37bc6029304c99ea61800fe9321a8b8c90f,newsapi,http://www.newsbtc.com/news/bitcoin/bitcoin-dominance-signals-the-crypto-bull-run-remains-active-analyst/,Bitcoin Dominance Signals The Crypto Bull Run Remains Active – Analyst,newsBTC,2025-11-08T16:00:10Z,positive,0.751,unknown,0.0,,2025-11-10T17:10:38.619878+05:30
9b35501af88faa61b3a37098f12a976c14174ccbf26ef9b293cb445088ad6d21,newsapi,https://ambcrypto.com/trump-media-posts-54-8m-loss-as-revenue-sinks-below-1m-in-q3/,Trump Media posts $54.8M loss as revenue sinks below $1M in Q3,Ambcrypto.com,2025-11-08T16:00:04Z,neutral,-0.026,unknown,0.0,,2025-11-10T17:10:40.975900+05:30
3dc838ee024af2d2f9441cd6249673da42c3777e2358acb595433ca3d4862e2b,newsapi,https://www.globenewswire.com/news-release/2025/11/08/3184071/0/en/Most-Trusted-Crypto-Casinos-USA-Jackbit-Leads-2025-Crypto-Gaming-With-Instant-Withdrawals-No-KYC-Access.html,Most Trusted Crypto Casinos USA: Jackbit Leads 2025 Crypto Gaming With Instant Withdrawals & No KYC Access,GlobeNewswire,2025-11-08T16:00:00Z,positive,0.839,unknown,0.0,,2025-11-10T17:10:43.946731+05:30
d78596fda468f578e040b60b14853b166c1774890a549973ae06ea0808138131,newsapi,https://fortune.com/2025/11/08/voter-fury-ai-bubble-high-electricity-prices-offseason-elections-openai/,Voter fury emerges over skyrocketing electricity bills as AI stokes demand — and fears of a stock market bubble,Fortune,2025-11-08T15:59:33Z,negative,-0.929,unknown,0.0,,2025-11-10T17:10:46.813632+05:30
a2ade797c472ee5e73b44728e493651221f15daff3e60943cd85bd21cae6ccee,newsapi,https://www.commondreams.org/news/trump-tax-breaks-rich-investors,Trump Quietly Dishes Out More Tax Breaks to Rich Investors While Slashing Food Aid for Millions,Common Dreams,2025-11-08T15:58:05Z,negative,-0.710,unknown,0.0,,2025-11-10T17:10:49.476741+05:30
c991211be9932fd7cb4939be107da068754471c7b93ce24e160fb889d277e1b3,newsapi,https://cointelegraph.com/news/bitcoin-og-whales-keep-cashing-out-threatening-btc-price-drop-90k,"Bitcoin OG whales keep ‘cashing out’, threatening BTC price drop to $90K",Cointelegraph,2025-11-08T15:49:25Z,negative,-0.827,unknown,0.0,,2025-11-10T17:10:52.241828+05:30
87e7e326844c16ebaebf931fe32e9dfcee8adc17e4a175be57e0c837e419d3f0,newsapi,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-monday/articleshow/125201015.cms,Ahead of Market: 10 things that will decide stock market action on Monday,The Times of India,2025-11-09T11:53:23Z,positive,0.905,unknown,0.0,,2025-11-10T17:25:56.354729+05:30
4ccc706bf53fda58439385faf9602d0b9abf358daaf430ac811ab73161762c4d,newsapi,https://decrypt.co/348295/crypto-markets-in-short-term-reprieve-risks-remain-qcp,"Crypto Markets In Short-Term Reprieve, Risks Remain: QCP",Decrypt,2025-11-12T13:10:26Z,negative,-0.340,unknown,0.0,,2025-11-13T18:41:02.562033+05:30
bf585ec9a91df3e26aa1e3b69eb1f91c0227a4902680f1516866159a218ebbdb,newsapi,https://www.cnbc.com/2025/11/12/5-things-to-know-before-the-stock-market-opens.html,"AI trade stalls, 'ghost job' listings, Trump floats tariff rebate checks and more in Morning Squawk",CNBC,2025-11-12T13:05:49Z,negative,-0.318,unknown,0.0,,2025-11-13T18:41:05.000548+05:30
213ca604f6a1206f3970477467c1d161ddf71533a3f66b03d1b540b8ab956483,newsapi,https://www.nerdwallet.com/credit-cards/learn/coinbase-credit-card#article,5 Things to Know About the Coinbase Credit Card,NerdWallet,2025-11-12T13:05:31Z,positive,0.294,unknown,0.0,,2025-11-13T18:41:07.662672+05:30
4c6ca3b0a7094e9ef2b314df40b41a07647b55e989434b7da65d4693d510d787,newsapi,https://www.practicalecommerce.com/new-ecommerce-tools-november-12-2025,"New Ecommerce Tools: November 12, 2025",Practical Ecommerce,2025-11-12T13:04:54Z,neutral,0.000,unknown,0.0,,2025-11-13T18:41:11.666209+05:30
3d733b39a7b1d1e65ee8dc33cb9fcaf1ba93762cc600df28bcd1087c7e04b4be,newsapi,https://cointelegraph.com/news/bitcoin-price-taps-105k-analysis-flags-massive-binance-withdrawals,Bitcoin price hits $105K as analysis eyes ‘massive’ Binance BTC withdrawals,Cointelegraph,2025-11-12T13:01:29Z,negative,-0.861,unknown,0.0,,2025-11-13T18:41:15.295385+05:30
08d23cc419cab71a8eb5568fc518da1ba47eda0b785ea37da7c5ba297f2aaacd,newsapi,http://www.vulture.com/article/down-cemetery-road-series-recap-season-1-episode-4-apple-tv.html,"Down Cemetery Road Recap: Wrong Place, Wrong Time",Vulture,2025-11-12T13:00:34Z,positive,0.202,unknown,0.0,,2025-11-13T18:41:18.188195+05:30
26cdefa0383f79334710e2ef8088997ee7a5a9f4fe26110cf9594a7730f0ef3d,newsapi,http://www.newsbtc.com/news/best-crypto-presales-buy-dip-while-market-stays-down/,Best Crypto Presales To Buy The Dip While The Market Is Down,newsBTC,2025-11-12T12:51:45Z,negative,-0.681,unknown,0.0,,2025-11-13T18:41:20.977847+05:30
47c5d0c1b3a1249a877fe7286558d2b4ba96e75cb274de30180688d05cea8be0,newsapi,https://coinjournal.net/news/ripple-price-forecast-xrp-eyes-2-70-despite-poor-price-action/,Ripple price forecast: XRP eyes $2.70 despite poor price action,Coinjournal.net,2025-11-12T12:49:28Z,positive,0.922,unknown,0.0,,2025-11-13T18:41:25.766535+05:30
73926a99f1a527d6e18782883b382a7ffa0898ba4f3af4ba215c69f95a50e8fb,newsapi,https://www.coindesk.com/markets/2025/11/12/b-riley-flags-recovery-signs-in-digital-asset-treasuries-as-bitmine-extends-ether-lead,B. Riley Flags Recovery Signs in Digital Asset Treasuries as BitMine Extends Ether Lead,CoinDesk,2025-11-12T12:48:33Z,positive,0.825,unknown,0.0,,2025-11-13T18:41:30.497236+05:30
e28f805805356ae4e889588e37d78b74be54b4af6cba905724bf4afb97a1b961,newsapi,https://www.coindesk.com/markets/2025/11/12/bitcoin-indicator-that-nailed-some-market-bottoms-is-back,Key Bitcoin Capitulation Metric Points to Bottoming in Price,CoinDesk,2025-11-12T12:48:29Z,positive,0.494,unknown,0.0,,2025-11-13T18:41:34.979733+05:30
7ea6652c3a828a07724f62ae3e3be6311203216075cc4eaa986faf4cbfec8f1d,newsapi,https://timesofindia.indiatimes.com/tv/news/hindi/pati-patni-aur-panga-munawar-faruqui-breaks-down-while-watching-the-journey-in-the-grand-finale-says-this-show-gave-me-millions-of-families/articleshow/125274973.cms,Pati Patni Aur Panga: Munawar Faruqui breaks down while watching the journey in the grand finale; says 'This show gave me millions of families',The Times of India,2025-11-12T12:44:19Z,positive,0.949,unknown,0.0,,2025-11-13T18:41:37.933660+05:30
7e4ec52bc52234aae2bf830366b785a1e4d21d7204cb23523d105a210436d114,newsapi,https://biztoc.com/x/c18c1959788ee89d,"What Are Bitcoin, Ethereum, Solana Whales Betting On?",Biztoc.com,2025-11-12T12:38:08Z,positive,0.908,unknown,0.0,,2025-11-13T18:43:07.222446+05:30
eb14816ab9689c80c693d7b131679cefa78c6b7a1747a51688b2d5128790b50d,newsapi,https://timesofindia.indiatimes.com/sports/international-sports/ballon-dor-winning-footballer-dresses-up-as-wwe-legend-hulk-hogan-for-a-special-occasion/articleshow/125274527.cms,Ballon d'Or-winning footballer dresses up as WWE legend Hulk Hogan for a special occasion,The Times of India,2025-11-12T12:32:13Z,positive,0.906,unknown,0.0,,2025-11-13T18:43:10.242304+05:30
8dcde5457353ba320208f473a442555b30b97de4ee3f0fabf5e4bd7eabfbbf9e,newsapi,https://cryptobriefing.com/crypto-market-surges-65b-bitcoin-gains-30b/,Crypto market surges by $65B in three hours as Bitcoin gains over $30B,Crypto Briefing,2025-11-12T12:31:00Z,positive,0.942,unknown,0.0,,2025-11-13T18:43:12.779369+05:30
a95f2f21789dbece62a9c5cc71b9a359e4b67475a3117d455d4b932b139c5324,newsapi,https://cointelegraph.com/news/altcoins-aren-t-dead,Altcoins aren’t dead; long live altcoins,Cointelegraph,2025-11-12T12:30:00Z,positive,0.273,unknown,0.0,,2025-11-13T18:43:16.039720+05:30
30b248daec625c60cffc68301dc3521d6f79e2a77a3db7768f3e15dc1b9318f7,newsapi,https://timesofindia.indiatimes.com/sports/international-sports/ferrari-feud-explodes-as-chairman-john-elkann-clashes-with-lewis-hamilton-and-charles-leclerc-amid-drivers-call-for-unity/articleshow/125274836.cms,Ferrari feud explodes as chairman John Elkann clashes with Lewis Hamilton and Charles Leclerc amid drivers' call for unity,The Times of India,2025-11-12T12:28:28Z,negative,-0.340,unknown,0.0,,2025-11-13T18:43:20.278789+05:30
78de7c57a60125cc7e8a1116ebf4bbf12044f9ff6d04d31ffaa1c487690e87bc,newsapi,https://timesofindia.indiatimes.com/astrology/relationships-marriage/gemini-taurus-scorpio-capricorn-and-virgo-five-zodiac-signs-set-to-meet-their-soulmates-by-the-end-of-november-2025/articleshow/125274780.cms,"Gemini, Taurus, Scorpio, Capricorn, and Virgo; Five zodiac signs set to meet their soulmates by the end of November 2025",The Times of India,2025-11-12T12:28:19Z,positive,0.906,unknown,0.0,,2025-11-13T18:43:23.147244+05:30
cc2bfd991a6fb3af93a392e2bfd5f6c22f29d49e29cc06218d5b7f47b8a06d09,newsapi,https://biztoc.com/x/d5638cd83fb52f4b,"Bitcoin Back To $105,000 As Ethereum, XRP, Dogecoin Regain Ground On $500M ETF Inflows",Biztoc.com,2025-11-12T12:27:01Z,negative,-0.761,unknown,0.0,,2025-11-13T18:43:26.832074+05:30
e352209cde063af0fc592eedab9507054ef5af14f223d6576e2cf09d3e170387,newsapi,https://zycrypto.com/trumps-20-trillion-growth-projection-sparks-bitcoin-ether-xrp-solana-cardano-liquidity-debate/,"Trump’s $20 Trillion Growth Projection Sparks Bitcoin, Ether, XRP, Solana, Cardano Liquidity Debate",ZyCrypto,2025-11-12T12:24:15Z,positive,0.904,unknown,0.0,,2025-11-13T18:43:30.005775+05:30
d07957f1ce6e3eba34b56c1ce272082ac62ffe91af2bf90ce38509a4742bd47d,newsapi,https://timesofindia.indiatimes.com/sports/nba/top-stories/brandon-ingram-pauses-victory-celebration-after-beating-brooklyn-nets-for-one-heart-stirring-moment-with-glorilla-no-one-saw-coming/articleshow/125274526.cms,Brandon Ingram pauses victory celebration after beating Brooklyn Nets for one heart-stirring moment with Glorilla no one saw coming,The Times of India,2025-11-12T12:22:35Z,neutral,0.000,unknown,0.0,,2025-11-13T18:43:32.665742+05:30
739fd5345f5a0062e936c2b4f8cac60545e8b19290ebfdc4f86c5f68d04279e4,newsapi,https://cointelegraph.com/news/sonic-labs-pivots-speed-to-business-growth,Sonic Labs pivots from speed to survival with business-first strategy,Cointelegraph,2025-11-12T12:22:19Z,positive,0.340,unknown,0.0,,2025-11-13T18:43:35.537878+05:30
31c2abff6ff10c097a307523e6169cb5a3f99a4ae3c56edf0cc60e113ef06353,newsapi,https://biztoc.com/x/223616b8c25dc9b8,"The Best Cryptocurrency to Buy With $1,000 Right Now",Biztoc.com,2025-11-12T12:16:59Z,positive,0.891,unknown,0.0,,2025-11-13T18:43:38.404092+05:30
85967bf5695226a93e6cee24b68d07a85e01ee034855344efa78acb8ae335182,newsapi,https://biztoc.com/x/b21f72edcaf7c2ae,UK jails Chinese crypto scammer,Biztoc.com,2025-11-12T12:16:15Z,negative,-0.965,unknown,0.0,,2025-11-13T18:43:54.005265+05:30
ccd031270de3e4516e074827b7cf79887fbcfd6252283e666cccd42518cbfc21,newsapi,https://www.coindesk.com/daybook-us/2025/11/12/demand-revival-crypto-daybook-americas,Demand Revival: Crypto Daybook Americas,CoinDesk,2025-11-12T12:15:00Z,positive,0.440,unknown,0.0,,2025-11-13T18:43:59.602903+05:30
e23811ed43cf751559ebda40057935fb749c49d2bae37780420d71afea713cdd,newsapi,https://coinjournal.net/news/bitcoin-btc-battles-macro-headwinds-despite-improved-etf-inflows/,Bitcoin (BTC) battles macro headwinds despite improved ETF inflows,Coinjournal.net,2025-11-12T12:12:20Z,negative,-0.879,unknown,0.0,,2025-11-13T18:44:02.495334+05:30
9d73206696fdc9bf877a681e1e776e96994b56e962ae620bad8a3a158bf18d12,newsapi,https://coinjournal.net/news/dogecoin-price-holds-above-0-17-as-bulls-eye-breakout-toward-0-20-check-forecast/,Dogecoin price holds above $0.17 as bulls eye breakout toward $0.20; check forecast,Coinjournal.net,2025-11-12T12:08:54Z,negative,-0.612,unknown,0.0,,2025-11-13T18:44:05.548643+05:30
229210c42ed2ea38ad7baea7551128fe63891401b63d23124efbdcac10844e5f,newsapi,https://zycrypto.com/samson-mow-blames-bitcoin-sell-off-on-new-holders-says-ogs-are-still-hodling/,"Samson Mow Blames Bitcoin Sell-Off On New Holders, Says OGs Are Still Hodling",ZyCrypto,2025-11-12T12:08:38Z,negative,-0.807,unknown,0.0,,2025-11-13T18:44:08.408652+05:30
892068b303ad83f149b57a613435ab121951ea63f63305cd16189f4d829caeb3,newsapi,https://www.ccn.com/news/crypto/global-list-launched-piloting-developing-cbdcs/,"UAE's Digital Dirham CBDC Pilot Goes Live — Global List of Launched, Piloting, and Developing CBDCs",Crypto Coins News,2025-11-12T12:07:32Z,positive,0.477,unknown,0.0,,2025-11-13T18:44:11.374346+05:30
afb869c3b6baf5e8fc7a0dea271e16e1a44be1fdd18c1b140d069bf5d060cc50,newsapi,https://cryptoslate.com/solana-etfs-keep-buying-343m-in-but-sol-still-dumps-15/,"Solana ETFs Keep Buying – $343M In, But SOL Still Dumps 15%",CryptoSlate,2025-11-12T12:03:38Z,negative,-0.550,unknown,0.0,,2025-11-13T18:44:13.939969+05:30
b88ff4c87da6c1c55030c791285a11b9d9fa7cf7ccd78f46c40fbd205c049d98,newsapi,https://zycrypto.com/china-accuses-us-government-of-13-billion-bitcoin-theft-as-nation-state-accumulation-heats-up/,China Accuses US Government Of $13 Billion Bitcoin Theft As Nation-State Accumulation Heats Up,ZyCrypto,2025-11-12T12:02:51Z,neutral,0.000,unknown,0.0,,2025-11-13T18:44:16.705287+05:30
d2e8f85a322bb6d45b012d502006453bb2bf9a9f86ca2d2f0db502a6fb8b493d,newsapi,https://www.globenewswire.com/news-release/2025/11/12/3186092/0/en/Bitdeer-Reports-Fire-Incident-at-Massillon-Development-Site.html,Bitdeer Reports Fire Incident at Massillon Development Site,GlobeNewswire,2025-11-12T12:02:00Z,negative,-0.586,unknown,0.0,,2025-11-13T18:44:19.262844+05:30
a33fa9419807f7645cc55572a91397d842bf55c00f716cd5911832ead3ebe1ea,newsapi,https://decrypt.co/348274/zcash-treasury-company-launches-with-winklevoss-backing,Zcash Treasury Company Launches With Winklevoss Backing,Decrypt,2025-11-12T12:01:02Z,positive,0.637,unknown,0.0,,2025-11-13T18:44:22.506150+05:30
232ba68e5e698ab5e398e5e2c00fe69a18bb47445d24ead1225c7e309985080a,newsapi,https://www.tomshardware.com/tech-industry/cryptocurrency/china-accuses-washington-of-stealing-usd13-billion-worth-of-bitcoin-in-alleged-hack-127-272-tokens-seized-from-prince-group-after-owner-chen-zhi-was-indicted-for-wire-fraud-and-money-laundering-u-s-alleges,"China accuses Washington of stealing $13 billion worth of Bitcoin in alleged hack — 127,272 tokens seized from Prince Group after owner Chen Zhi was indicted for wire fraud and money laundering, U.S. alleges",Tom's Hardware UK,2025-11-12T11:57:54Z,negative,-0.952,unknown,0.0,,2025-11-13T18:44:25.818762+05:30
0c24dc2f4f015ff341f87ef5d7a38b6e4bf79109efcbc427974d40873175ea9a,newsapi,https://bitcoinist.com/china-us-127k-bitcoin-heist-maxi-doge-opportunity/,China Accuses US of $13 Billion Bitcoin Heist: What That Means for $MAXI,Bitcoinist,2025-11-12T11:54:14Z,positive,0.250,unknown,0.0,,2025-11-13T18:44:28.785604+05:30
0c1e430ee0e427dd5cd34903417b3993ed242dcdeaa5603a59fedcdb33baccf6,newsapi,https://www.pymnts.com/cryptocurrency/2025/jpmorgan-expands-blockchain-efforts-with-jpm-coin/,JPMorgan Expands Blockchain Efforts With JPM Coin,pymnts.com,2025-11-12T11:53:06Z,positive,0.402,unknown,0.0,,2025-11-13T18:44:36.876976+05:30
b68778c3449613e54eadb4c977fac5acf34df6f0d7fd2af839760ca67415e9a3,newsapi,https://fortune.com/2025/11/12/december-cut-expectations-fed-labor-data-sticky-inflation-hawk-markets/,Hopes for a December rate cut are fading fast despite labor fears—Jerome Powell will have his work cut out attempting to unite the Fed,Fortune,2025-11-12T11:49:30Z,negative,-0.727,unknown,0.0,,2025-11-13T18:44:43.425805+05:30
c3a2f397c58843c614bce5c0249855290779a71624747b6e7ab42239ca768cb1,newsapi,https://coinjournal.net/news/ai-driven-phishing-scams-and-hidden-crypto-exploits-shake-web3-security/,AI-driven phishing scams and hidden crypto exploits shake Web3 security,Coinjournal.net,2025-11-12T11:48:23Z,negative,-0.983,unknown,0.0,,2025-11-13T18:44:45.949156+05:30
9f6be04f8f7a2eb4bee4332299882ab0bbdad0d9ccdf74daab4fbba82bba7e73,newsapi,https://cryptonews.com/news/morgan-stanley-warns-bitcoin-entering-fall-season-urges-investors-to-take-profits/,"Morgan Stanley Warns Bitcoin Entering “Fall Season,” Urges Investors to Take Profits",Cryptonews,2025-11-12T11:39:30Z,positive,0.361,unknown,0.0,,2025-11-13T18:44:51.313935+05:30
e9e1a0a7b1a2bb0b295b30a3f7e03a5ffcf8d6238e3c3e22c42bbaa7321f03f9,newsapi,https://bitcoinist.com/next-crypto-to-explode-as-market-eyes-santa-rally/,Check Out the Best Meme Coins to Buy as the Market Eyes a December ‘Santa Rally’,Bitcoinist,2025-11-12T11:38:05Z,positive,0.856,unknown,0.0,,2025-11-13T18:44:54.794795+05:30
631cb3bb650bbc586a5fcb7a12223c6b4c47ba61790320db0128883ec1a7274d,newsapi,https://decrypt.co/348281/jpmorgan-brings-dollar-deposit-token-to-coinbases-base-network-report,JPMorgan Brings Dollar Deposit Token to Coinbase's Base Network: Report,Decrypt,2025-11-12T11:37:48Z,positive,0.599,unknown,0.0,,2025-11-13T18:44:57.977103+05:30
56aee0e56e020757246bbbe61fb6d57554f00fc7c9c699da9aa263dd5909e008,newsapi,https://abcnews.go.com/Technology/video/chinese-cryptoqueen-jailed-scamming-billions-127443404,WATCH: Chinese 'cryptoqueen' jailed for scamming billions,ABC News,2025-11-12T11:35:50Z,negative,-0.823,unknown,0.0,,2025-11-13T18:44:59.619458+05:30
c0aab1f228190fff74bbdd92f893e6b4d4e8e3dc95835a4fa322eec50a5219ba,newsapi,https://biztoc.com/x/669689e24c396258,Bitcoin bandit's £5B bubble bursts as cops wrap seven-year chase,Biztoc.com,2025-11-12T11:31:32Z,negative,-0.872,unknown,0.0,,2025-11-13T18:45:02.783967+05:30
1f2db781d7534d98a3f88673aa6ac8e33aa6a6ed48d6c128cd9475a7cfeff912,newsapi,https://www.coindesk.com/markets/2025/11/12/crypto-markets-today-privacy-tokens-shine-majors-stall-as-market-consolidates,"Crypto Markets Today: Privacy Tokens Shine, Majors Stall as Market Consolidates",CoinDesk,2025-11-12T11:30:00Z,negative,-0.494,unknown,0.0,,2025-11-13T18:45:06.061465+05:30
2ca488168254caf4c5e43b7373bb28674aee8f3d559a0be4c3614220ea18cd0a,newsapi,https://www.theregister.com/2025/11/12/bitcoin_fraud_prison/,Bitcoin bandit's £5B bubble bursts as cops wrap seven-year chase,Theregister.com,2025-11-12T11:21:41Z,negative,-0.926,unknown,0.0,,2025-11-13T18:45:12.025452+05:30
